id,project,title,description,categories,logo,file_name,origin_format,origin_url,swaggerYamlUrl,swaggerYamlUrl,import_id,swaggerUrl
345175,amazonaws.com:cognito-sync,Amazon Cognito Sync," Amazon Cognito Sync provides an AWS service and client library that enable cross-device syncing of application-related user data. High-level client libraries are available for both iOS and Android. You can use these libraries to persist data locally so that it's available even if the device is offline. Developer credentials don't need to be stored on the mobile device to access the service. You can use Amazon Cognito to obtain a normalized user ID and credentials. User data is persisted in a dataset that can store up to 1 MB of key-value pairs, and you can have up to 20 datasets per user identity. With Amazon Cognito Sync, the data stored for each identity is accessible only to credentials assigned to that identity. In order to use the Cognito Sync service, you need to make API calls using credentials retrieved with <a href=""http://docs.aws.amazon.com/cognitoidentity/latest/APIReference/Welcome.html"">Amazon Cognito Identity service. If you want to use Cognito Sync in an Android or iOS application, you will probably want to make API calls via the AWS Mobile SDK. To learn more, see the <a href=""http://docs.aws.amazon.com/mobile/sdkforandroid/developerguide/cognito-sync.html"">Developer Guide for Android and the <a href=""http://docs.aws.amazon.com/mobile/sdkforios/developerguide/cognito-sync.html"">Developer Guide for iOS.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cognito-sync-2014-06-30.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/cognito-sync/2014-06-30/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/cognito-sync/2014-06-30/openapi.yaml,345321,/amazonaws.com/cognito-sync/2014-06-30/openapi.json
345176,1forge.com,1Forge Finance APIs,Stock and Forex Data and Realtime Quotes,financial,https://api.apis.guru/v2/cache/logo/https_1forge.com_assets_images_f-blue.svg,https_1forge.com_assets_images_f-blue.svg,swagger,http://1forge.com/openapi.json,https://api.apis.guru/v2/specs/1forge.com/0.0.1/swagger.yaml,https://api.apis.guru/v2/specs/1forge.com/0.0.1/swagger.yaml,345322,/1forge.com/0.0.1/swagger.json
345177,amazonaws.com:appconfig,Amazon AppConfig," Use AWS AppConfig, a capability of AWS Systems Manager, to create, manage, and quickly deploy application configurations. AppConfig supports controlled deployments to applications of any size and includes built-in validation checks and monitoring. You can use AppConfig with applications hosted on Amazon EC2 instances, AWS Lambda, containers, mobile applications, or IoT devices. To prevent errors when deploying application configurations, especially for production systems where a simple typo could cause an unexpected outage, AppConfig includes validators. A validator provides a syntactic or semantic check to ensure that the configuration you want to deploy works as intended. To validate your application configuration data, you provide a schema or a Lambda function that runs against the configuration. The configuration deployment or update can only proceed when the configuration data is valid. During a configuration deployment, AppConfig monitors the application to ensure that the deployment is successful. If the system encounters an error, AppConfig rolls back the change to minimize impact for your application users. You can configure a deployment strategy for each application or environment that includes deployment criteria, including velocity, bake time, and alarms to monitor. Similar to error monitoring, if a deployment triggers an alarm, AppConfig automatically rolls back to the previous version.  AppConfig supports multiple use cases. Here are some examples.    <b>Application tuning</b>: Use AppConfig to carefully introduce changes to your application that can only be tested with production traffic.    <b>Feature toggle</b>: Use AppConfig to turn on new features that require a timely deployment, such as a product launch or announcement.     <b>Allow list</b>: Use AppConfig to allow premium subscribers to access paid content.     <b>Operational issues</b>: Use AppConfig to reduce stress on your application when a dependency or other external factor impacts the system.   This reference is intended to be used with the <a href=""http://docs.aws.amazon.com/systems-manager/latest/userguide/appconfig.html"">AWS AppConfig User Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/appconfig-2019-10-09.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/appconfig/2019-10-09/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/appconfig/2019-10-09/openapi.yaml,345323,/amazonaws.com/appconfig/2019-10-09/openapi.json
345178,adyen.com:FundService,Adyen for Platforms: Fund API,"The Fund API provides endpoints for managing the funds in the accounts on your platform. These management operations include actions such as the transfer of funds from one account to another, the payout of funds to an account holder, and the retrieval of balances in an account.For more information, refer to our [documentation](https://docs.adyen.com/platforms).## AuthenticationTo connect to the Fund API, you must use basic authentication credentials of your web service user. If you don't have one, please contact the [Adyen Support Team](https://support.adyen.com/hc/en-us/requests/new). Then use its credentials to authenticate your request, for example:```curl-U ""ws@MarketPlace.YourMarketPlace"":""YourWsPassword"" \-H ""Content-Type: application/json"" \...```Note that when going live, you need to generate new web service user credentials to access the [live endpoints](https://docs.adyen.com/development-resources/live-endpoints).## VersioningThe Fund API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://cal-test.adyen.com/cal/services/Fund/v6/accountHolderBalance```",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image.jpeg,https_twitter.com_Adyen_profile_image.jpeg,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/FundService-v6.json,https://api.apis.guru/v2/specs/adyen.com/FundService/6/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/FundService/6/openapi.yaml,345324,/adyen.com/FundService/6/openapi.json
345179,adyen.com:PayoutService,Adyen Payout API,"A set of API endpoints that allow you to store payout details, confirm, or decline a payout.For more information, refer to [Online payouts](https://docs.adyen.com/online-payments/online-payouts).## AuthenticationTo use the Payout API, you need to have [two API credentials](https://docs.adyen.com/online-payments/online-payouts#payouts-to-bank-accounts-and-wallets): one for storing payout details and submitting payouts, and another one for confirming or declining payouts. If you don't have the required API credentials, contact our [Support Team](https://support.adyen.com/hc/en-us/requests/new).Both of these API credentials must be authenticated with [basic authentication](https://docs.adyen.com/development-resources/api-credentials#basic-authentication).The following example shows how to authenticate your request when submitting a payout:```curl-U ""storePayout@Company.[YourCompany]"":""YourBasicAuthenticationPassword"" \-H ""Content-Type: application/json"" \...```When going live, you need to generate new API credentials to access the [live endpoints](https://docs.adyen.com/development-resources/live-endpoints).",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image,https_twitter.com_Adyen_profile_image,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/PayoutService-v68.json,https://api.apis.guru/v2/specs/adyen.com/PayoutService/68/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/PayoutService/68/openapi.yaml,345325,/adyen.com/PayoutService/68/openapi.json
345180,amazonaws.com:applicationcostprofiler,AWS Application Cost Profiler,"This reference provides descriptions of the AWS Application Cost Profiler API. The AWS Application Cost Profiler API provides programmatic access to view, create, update, and delete application cost report definitions, as well as to import your usage data into the Application Cost Profiler service. For more information about using this service, see the <a href=""https://docs.aws.amazon.com/application-cost-profiler/latest/userguide/introduction.html"">AWS Application Cost Profiler User Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/applicationcostprofiler-2020-09-10.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/applicationcostprofiler/2020-09-10/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/applicationcostprofiler/2020-09-10/openapi.yaml,345326,/amazonaws.com/applicationcostprofiler/2020-09-10/openapi.json
345181,amazonaws.com:dax,Amazon DynamoDB Accelerator (DAX),"DAX is a managed caching service engineered for Amazon DynamoDB. DAX dramatically speeds up database reads by caching frequently-accessed data from DynamoDB, so applications can access that data with sub-millisecond latency. You can create a DAX cluster easily, using the AWS Management Console. With a few simple modifications to your code, your application can begin taking advantage of the DAX cluster and realize significant improvements in read performance.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/dax-2017-04-19.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/dax/2017-04-19/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/dax/2017-04-19/openapi.yaml,345327,/amazonaws.com/dax/2017-04-19/openapi.json
345182,amadeus.com,Flight Offers Search,"Before using this API, we recommend you read our **[Authorization Guide](https://developers.amadeus.com/self-service/apis-docs/guides/authorization)** for more information on how to generate an access token. Please also be aware that our test environment is based on a subset of the production, if you are not returning any results try with big cities/airports like LON (London) or NYC (New-York).",location,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,https_apis.guru_assets_images_no-logo.svg,swagger,https://developers.amadeus.com/PAS-EAS/api/v0/documents/10181/file,https://api.apis.guru/v2/specs/amadeus.com/2.2.0/openapi.yaml,https://api.apis.guru/v2/specs/amadeus.com/2.2.0/openapi.yaml,345328,/amadeus.com/2.2.0/openapi.json
345183,amazonaws.com:dynamodb,Amazon DynamoDB," Amazon DynamoDB is a fully managed NoSQL database service that provides fast and predictable performance with seamless scalability. DynamoDB lets you offload the administrative burdens of operating and scaling a distributed database, so that you don't have to worry about hardware provisioning, setup and configuration, replication, software patching, or cluster scaling. With DynamoDB, you can create database tables that can store and retrieve any amount of data, and serve any level of request traffic. You can scale up or scale down your tables' throughput capacity without downtime or performance degradation, and use the AWS Management Console to monitor resource utilization and performance metrics. DynamoDB automatically spreads the data and traffic for your tables over a sufficient number of servers to handle your throughput and storage requirements, while maintaining consistent and fast performance. All of your data is stored on solid state disks (SSDs) and automatically replicated across multiple Availability Zones in an AWS region, providing built-in high availability and data durability. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/dynamodb-2012-08-10.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/dynamodb/2012-08-10/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/dynamodb/2012-08-10/openapi.yaml,345329,/amazonaws.com/dynamodb/2012-08-10/openapi.json
345184,amazonaws.com:connect,Amazon Connect Service,"Amazon Connect is a cloud-based contact center solution that you use to set up and manage a customer contact center and provide reliable customer engagement at any scale. Amazon Connect provides metrics and real-time reporting that enable you to optimize contact routing. You can also resolve customer issues more efficiently by getting customers in touch with the appropriate agents. There are limits to the number of Amazon Connect resources that you can create. There are also limits to the number of requests that you can make per second. For more information, see <a href=""https://docs.aws.amazon.com/connect/latest/adminguide/amazon-connect-service-limits.html"">Amazon Connect Service Quotas in the <i>Amazon Connect Administrator Guide</i>. You can connect programmatically to an AWS service by using an endpoint. For a list of Amazon Connect endpoints, see <a href=""https://docs.aws.amazon.com/general/latest/gr/connect_region.html"">Amazon Connect Endpoints. <note> Working with contact flows? Check out the <a href=""https://docs.aws.amazon.com/connect/latest/adminguide/flow-language.html"">Amazon Connect Flow language. </note>",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/connect-2017-08-08.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/connect/2017-08-08/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/connect/2017-08-08/openapi.yaml,345330,/amazonaws.com/connect/2017-08-08/openapi.json
345185,amazonaws.com:alexaforbusiness,Alexa For Business,"Alexa for Business helps you use Alexa in your organization. Alexa for Business provides you with the tools to manage Alexa devices, enroll your users, and assign skills, at scale. You can build your own context-aware voice skills using the Alexa Skills Kit and the Alexa for Business API operations. You can also make these available as private skills for your organization. Alexa for Business makes it efficient to voice-enable your products and services, thus providing context-aware voice experiences for your customers. Device makers building with the Alexa Voice Service (AVS) can create fully integrated solutions, register their products with Alexa for Business, and manage them as shared devices in their organization. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/alexaforbusiness-2017-11-09.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/alexaforbusiness/2017-11-09/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/alexaforbusiness/2017-11-09/openapi.yaml,345331,/amazonaws.com/alexaforbusiness/2017-11-09/openapi.json
345186,amazonaws.com:amplify,AWS Amplify,"Amplify enables developers to develop and deploy cloud-powered mobile and web apps. The Amplify Console provides a continuous delivery and hosting service for web applications. For more information, see the <a href=""https://docs.aws.amazon.com/amplify/latest/userguide/welcome.html"">Amplify Console User Guide. The Amplify Framework is a comprehensive set of SDKs, libraries, tools, and documentation for client app development. For more information, see the <a href=""https://docs.amplify.aws/"">Amplify Framework. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/amplify-2017-07-25.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/amplify/2017-07-25/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/amplify/2017-07-25/openapi.yaml,345332,/amazonaws.com/amplify/2017-07-25/openapi.json
345187,amazonaws.com:cloudsearch,Amazon CloudSearch," You use the Amazon CloudSearch configuration service to create, configure, and manage search domains. Configuration service requests are submitted using the AWS Query protocol. AWS Query requests are HTTP or HTTPS requests submitted via HTTP GET or POST with a query parameter named Action. The endpoint for configuration service requests is region-specific: cloudsearch.<i>region</i>.amazonaws.com. For example, cloudsearch.us-east-1.amazonaws.com. For a current list of supported regions and endpoints, see <a href=""http://docs.aws.amazon.com/general/latest/gr/rande.html#cloudsearch_region"" target=""_blank"">Regions and Endpoints.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cloudsearch-2013-01-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/cloudsearch/2013-01-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/cloudsearch/2013-01-01/openapi.yaml,345333,/amazonaws.com/cloudsearch/2013-01-01/openapi.json
345188,amazonaws.com:codeguru-reviewer,Amazon CodeGuru Reviewer,"This section provides documentation for the Amazon CodeGuru Reviewer API operations. CodeGuru Reviewer is a service that uses program analysis and machine learning to detect potential defects that are difficult for developers to find and recommends fixes in your Java and Python code. By proactively detecting and providing recommendations for addressing code defects and implementing best practices, CodeGuru Reviewer improves the overall quality and maintainability of your code base during the code review stage. For more information about CodeGuru Reviewer, see the <i> <a href=""https://docs.aws.amazon.com/codeguru/latest/reviewer-ug/welcome.html"">Amazon CodeGuru Reviewer User Guide.</i>   To improve the security of your CodeGuru Reviewer API calls, you can establish a private connection between your VPC and CodeGuru Reviewer by creating an <i>interface VPC endpoint</i>. For more information, see <a href=""https://docs.aws.amazon.com/codeguru/latest/reviewer-ug/vpc-interface-endpoints.html"">CodeGuru Reviewer and interface VPC endpoints (Amazon Web Services PrivateLink) in the <i>Amazon CodeGuru Reviewer User Guide</i>. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codeguru-reviewer-2019-09-19.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/codeguru-reviewer/2019-09-19/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/codeguru-reviewer/2019-09-19/openapi.yaml,345334,/amazonaws.com/codeguru-reviewer/2019-09-19/openapi.json
345189,ably.net:control,Control API v1,"Use the Control API to manage your applications, namespaces, keys, queues, rules, and more.Detailed information on using this API can be found in the Ably <a href=""https://ably.com/documentation/control-api"">developer documentation.Control API is currently in Beta.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_ablyrealtime_profile_image,https_twitter.com_ablyrealtime_profile_image,openapi,https://raw.githubusercontent.com/ably/open-specs/main/definitions/control-v1.yaml,https://api.apis.guru/v2/specs/ably.net/control/1.0.14/openapi.yaml,https://api.apis.guru/v2/specs/ably.net/control/1.0.14/openapi.yaml,345335,/ably.net/control/1.0.14/openapi.json
345190,amazonaws.com:apigatewaymanagementapi,AmazonApiGatewayManagementApi,"The Amazon API Gateway Management API allows you to directly manage runtime aspects of your deployed APIs. To use it, you must explicitly set the SDK's endpoint to point to the endpoint of your deployed API. The endpoint will be of the form https://{api-id}.execute-api.{region}.amazonaws.com/{stage}, or will be the endpoint corresponding to your API's custom domain and base path, if applicable.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigatewaymanagementapi-2018-11-29.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/apigatewaymanagementapi/2018-11-29/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/apigatewaymanagementapi/2018-11-29/openapi.yaml,345336,/amazonaws.com/apigatewaymanagementapi/2018-11-29/openapi.json
345191,amazonaws.com:connectparticipant,Amazon Connect Participant Service,"Amazon Connect is a cloud-based contact center solution that makes it easy to set up and manage a customer contact center and provide reliable customer engagement at any scale. Amazon Connect enables customer contacts through voice or chat. The APIs described here are used by chat participants, such as agents and customers.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/connectparticipant-2018-09-07.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/connectparticipant/2018-09-07/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/connectparticipant/2018-09-07/openapi.yaml,345337,/amazonaws.com/connectparticipant/2018-09-07/openapi.json
345192,amazonaws.com:apprunner,AWS App Runner," AWS App Runner is an application service that provides a fast, simple, and cost-effective way to go directly from an existing container image or source code to a running service in the AWS cloud in seconds. You don't need to learn new technologies, decide which compute service to use, or understand how to provision and configure AWS resources. App Runner connects directly to your container registry or source code repository. It provides an automatic delivery pipeline with fully managed operations, high performance, scalability, and security. For more information about App Runner, see the <a href=""https://docs.aws.amazon.com/apprunner/latest/dg/"">AWS App Runner Developer Guide. For release information, see the <a href=""https://docs.aws.amazon.com/apprunner/latest/relnotes/"">AWS App Runner Release Notes.  To install the Software Development Kits (SDKs), Integrated Development Environment (IDE) Toolkits, and command line tools that you can use to access the API, see <a href=""http://aws.amazon.com/tools/"">Tools for Amazon Web Services.  <b>Endpoints</b>  For a list of Region-specific endpoints that App Runner supports, see <a href=""https://docs.aws.amazon.com/general/latest/gr/apprunner.html"">AWS App Runner endpoints and quotas in the <i>AWS General Reference</i>.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apprunner-2020-05-15.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/apprunner/2020-05-15/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/apprunner/2020-05-15/openapi.yaml,345338,/amazonaws.com/apprunner/2020-05-15/openapi.json
345193,amazonaws.com:comprehendmedical,AWS Comprehend Medical, Amazon Comprehend Medical extracts structured information from unstructured clinical text. Use these actions to gain insight in your documents. ,cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/comprehendmedical-2018-10-30.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/comprehendmedical/2018-10-30/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/comprehendmedical/2018-10-30/openapi.yaml,345339,/amazonaws.com/comprehendmedical/2018-10-30/openapi.json
345194,amazonaws.com:budgets,AWS Budgets,"The AWS Budgets API enables you to use AWS Budgets to plan your service usage, service costs, and instance reservations. The API reference provides descriptions, syntax, and usage examples for each of the actions and data types for AWS Budgets.  Budgets provide you with a way to see the following information:   How close your plan is to your budgeted amount or to the free tier limits   Your usage-to-date, including how much you've used of your Reserved Instances (RIs)   Your current estimated charges from AWS, and how much your predicted usage will accrue in charges by the end of the month   How much of your budget has been used   AWS updates your budget status several times a day. Budgets track your unblended costs, subscriptions, refunds, and RIs. You can create the following types of budgets:    <b>Cost budgets</b> - Plan how much you want to spend on a service.    <b>Usage budgets</b> - Plan how much you want to use one or more services.    <b>RI utilization budgets</b> - Define a utilization threshold, and receive alerts when your RI usage falls below that threshold. This lets you see if your RIs are unused or under-utilized.    <b>RI coverage budgets</b> - Define a coverage threshold, and receive alerts when the number of your instance hours that are covered by RIs fall below that threshold. This lets you see how much of your instance usage is covered by a reservation.   Service Endpoint The AWS Budgets API provides the following endpoint:   https://budgets.amazonaws.com   For information about costs that are associated with the AWS Budgets API, see <a href=""https://aws.amazon.com/aws-cost-management/pricing/"">AWS Cost Management Pricing.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/budgets-2016-10-20.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/budgets/2016-10-20/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/budgets/2016-10-20/openapi.yaml,345340,/amazonaws.com/budgets/2016-10-20/openapi.json
345195,amazonaws.com:codepipeline,AWS CodePipeline,"  <b>Overview</b>  This is the AWS CodePipeline API Reference. This guide provides descriptions of the actions and data types for AWS CodePipeline. Some functionality for your pipeline can only be configured through the API. For more information, see the <a href=""https://docs.aws.amazon.com/codepipeline/latest/userguide/welcome.html"">AWS CodePipeline User Guide. You can use the AWS CodePipeline API to work with pipelines, stages, actions, and transitions.  <i>Pipelines</i> are models of automated release processes. Each pipeline is uniquely named, and consists of stages, actions, and transitions.  You can work with pipelines by calling:    CreatePipeline, which creates a uniquely named pipeline.    DeletePipeline, which deletes the specified pipeline.    GetPipeline, which returns information about the pipeline structure and pipeline metadata, including the pipeline Amazon Resource Name (ARN).    GetPipelineExecution, which returns information about a specific execution of a pipeline.    GetPipelineState, which returns information about the current state of the stages and actions of a pipeline.    ListActionExecutions, which returns action-level details for past executions. The details include full stage and action-level details, including individual action duration, status, any errors that occurred during the execution, and input and output artifact location details.    ListPipelines, which gets a summary of all of the pipelines associated with your account.    ListPipelineExecutions, which gets a summary of the most recent executions for a pipeline.    StartPipelineExecution, which runs the most recent revision of an artifact through the pipeline.    StopPipelineExecution, which stops the specified pipeline execution from continuing through the pipeline.    UpdatePipeline, which updates a pipeline with edits or changes to the structure of the pipeline.   Pipelines include <i>stages</i>. Each stage contains one or more actions that must complete before the next stage begins. A stage results in success or failure. If a stage fails, the pipeline stops at that stage and remains stopped until either a new version of an artifact appears in the source location, or a user takes action to rerun the most recent artifact through the pipeline. You can call GetPipelineState, which displays the status of a pipeline, including the status of stages in the pipeline, or GetPipeline, which returns the entire structure of the pipeline, including the stages of that pipeline. For more information about the structure of stages and actions, see <a href=""https://docs.aws.amazon.com/codepipeline/latest/userguide/pipeline-structure.html"">AWS CodePipeline Pipeline Structure Reference. Pipeline stages include <i>actions</i> that are categorized into categories such as source or build actions performed in a stage of a pipeline. For example, you can use a source action to import artifacts into a pipeline from a source such as Amazon S3. Like stages, you do not work with actions directly in most cases, but you do define and interact with actions when working with pipeline operations such as CreatePipeline and GetPipelineState. Valid action categories are:   Source   Build   Test   Deploy   Approval   Invoke   Pipelines also include <i>transitions</i>, which allow the transition of artifacts from one stage to the next in a pipeline after the actions in one stage complete. You can work with transitions by calling:    DisableStageTransition, which prevents artifacts from transitioning to the next stage in a pipeline.    EnableStageTransition, which enables transition of artifacts between stages in a pipeline.     <b>Using the API to integrate with AWS CodePipeline</b>  For third-party integrators or developers who want to create their own integrations with AWS CodePipeline, the expected sequence varies from the standard API user. To integrate with AWS CodePipeline, developers need to work with the following items:  <b>Jobs</b>, which are instances of an action. For example, a job for a source action might import a revision of an artifact from a source.  You can work with jobs by calling:    AcknowledgeJob, which confirms whether a job worker has received the specified job.    GetJobDetails, which returns the details of a job.    PollForJobs, which determines whether there are any jobs to act on.    PutJobFailureResult, which provides details of a job failure.     PutJobSuccessResult, which provides details of a job success.    <b>Third party jobs</b>, which are instances of an action created by a partner action and integrated into AWS CodePipeline. Partner actions are created by members of the AWS Partner Network. You can work with third party jobs by calling:    AcknowledgeThirdPartyJob, which confirms whether a job worker has received the specified job.    GetThirdPartyJobDetails, which requests the details of a job for a partner action.    PollForThirdPartyJobs, which determines whether there are any jobs to act on.     PutThirdPartyJobFailureResult, which provides details of a job failure.    PutThirdPartyJobSuccessResult, which provides details of a job success.  ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codepipeline-2015-07-09.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/codepipeline/2015-07-09/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/codepipeline/2015-07-09/openapi.yaml,345341,/amazonaws.com/codepipeline/2015-07-09/openapi.json
345196,adyen.com:TestCardService,Adyen Test Cards API,"The Test Cards API provides endpoints for generating custom test card numbers. For more information, refer to [Custom test cards](https://docs.adyen.com/development-resources/test-cards/create-test-cards) documentation.",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image.jpeg,https_twitter.com_Adyen_profile_image.jpeg,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/TestCardService-v1.json,https://api.apis.guru/v2/specs/adyen.com/TestCardService/1/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/TestCardService/1/openapi.yaml,345342,/adyen.com/TestCardService/1/openapi.json
345197,amazonaws.com:compute-optimizer,AWS Compute Optimizer,"Compute Optimizer is a service that analyzes the configuration and utilization metrics of your Amazon Web Services compute resources, such as Amazon EC2 instances, Amazon EC2 Auto Scaling groups, Lambda functions, and Amazon EBS volumes. It reports whether your resources are optimal, and generates optimization recommendations to reduce the cost and improve the performance of your workloads. Compute Optimizer also provides recent utilization metric data, in addition to projected utilization metric data for the recommendations, which you can use to evaluate which recommendation provides the best price-performance trade-off. The analysis of your usage patterns can help you decide when to move or resize your running resources, and still meet your performance and capacity requirements. For more information about Compute Optimizer, including the required permissions to use the service, see the <a href=""https://docs.aws.amazon.com/compute-optimizer/latest/ug/"">Compute Optimizer User Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/compute-optimizer-2019-11-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/compute-optimizer/2019-11-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/compute-optimizer/2019-11-01/openapi.yaml,345343,/amazonaws.com/compute-optimizer/2019-11-01/openapi.json
345198,adyen.com:BinLookupService,Adyen BinLookup API,"The BIN Lookup API provides endpoints for retrieving information, such as cost estimates, and 3D Secure supported version based on a given BIN.",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image.jpeg,https_twitter.com_Adyen_profile_image.jpeg,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/BinLookupService-v50.json,https://api.apis.guru/v2/specs/adyen.com/BinLookupService/50/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/BinLookupService/50/openapi.yaml,345344,/adyen.com/BinLookupService/50/openapi.json
